"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Preu_mitja_habitatge","Valor"
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Nou. Euros/m2 construït",3790.2
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Nou. Euros/m2 construït",3856.5
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Nou. Euros/m2 construït",3657.4
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Nou. Euros/m2 construït",4506.9
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Nou. Euros/m2 construït",2890.8
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Nou. Euros/m2 construït",2746.7
2015,6,"Gràcia",29,"el Coll","Nou. Euros/m2 construït",2381.8
2015,6,"Gràcia",30,"la Salut","Nou. Euros/m2 construït",NA
2015,6,"Gràcia",31,"la Vila de Gràcia","Nou. Euros/m2 construït",3514.7
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Nou. Euros/m2 construït",4410
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Nou. Euros/m2 construït",4301.5
2015,7,"Horta-Guinardó",34,"Can Baró","Nou. Euros/m2 construït",NA
2015,7,"Horta-Guinardó",35,"el Guinardó","Nou. Euros/m2 construït",3115.9
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Nou. Euros/m2 construït",2243.6
2015,7,"Horta-Guinardó",37,"el Carmel","Nou. Euros/m2 construït",1622.7
2015,7,"Horta-Guinardó",38,"la Teixonera","Nou. Euros/m2 construït",1452.3
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Nou. Euros/m2 construït",2498.9
2015,7,"Horta-Guinardó",40,"Montbau","Nou. Euros/m2 construït",1844.3
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Nou. Euros/m2 construït",3163.3
2015,7,"Horta-Guinardó",42,"la Clota","Nou. Euros/m2 construït",NA
2015,7,"Horta-Guinardó",43,"Horta","Nou. Euros/m2 construït",1775.6
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Nou. Euros/m2 construït",NA
2015,8,"Nou Barris",45,"Porta","Nou. Euros/m2 construït",NA
2015,8,"Nou Barris",46,"el Turó de la Peira","Nou. Euros/m2 construït",NA
2015,8,"Nou Barris",47,"Can Peguera","Nou. Euros/m2 construït",NA
2015,8,"Nou Barris",48,"la Guineueta","Nou. Euros/m2 construït",NA
2015,8,"Nou Barris",49,"Canyelles","Nou. Euros/m2 construït",NA
2015,8,"Nou Barris",50,"les Roquetes","Nou. Euros/m2 construït",NA
2015,8,"Nou Barris",51,"Verdun","Nou. Euros/m2 construït",NA
2015,8,"Nou Barris",52,"la Prosperitat","Nou. Euros/m2 construït",NA
2015,8,"Nou Barris",53,"la Trinitat Nova","Nou. Euros/m2 construït",NA
2015,8,"Nou Barris",54,"Torre Baró","Nou. Euros/m2 construït",NA
2015,8,"Nou Barris",55,"Ciutat Meridiana","Nou. Euros/m2 construït",NA
2015,8,"Nou Barris",56,"Vallbona","Nou. Euros/m2 construït",NA
2015,9,"Sant Andreu",57,"la Trinitat Vella","Nou. Euros/m2 construït",NA
2015,9,"Sant Andreu",58,"Baró de Viver","Nou. Euros/m2 construït",NA
2015,9,"Sant Andreu",59,"el Bon Pastor","Nou. Euros/m2 construït",NA
2015,9,"Sant Andreu",60,"Sant Andreu","Nou. Euros/m2 construït",NA
2015,9,"Sant Andreu",61,"la Sagrera","Nou. Euros/m2 construït",NA
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Nou. Euros/m2 construït",1444.3
2015,9,"Sant Andreu",63,"Navas","Nou. Euros/m2 construït",1731.1
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Nou. Euros/m2 construït",NA
2015,10,"Sant Martí",65,"el Clot","Nou. Euros/m2 construït",2801.2
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Nou. Euros/m2 construït",NA
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Nou. Euros/m2 construït",NA
2015,10,"Sant Martí",68,"el Poblenou","Nou. Euros/m2 construït",3182.3
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Nou. Euros/m2 construït",NA
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Nou. Euros/m2 construït",3615.4
2015,10,"Sant Martí",71,"Provençals del Poblenou","Nou. Euros/m2 construït",1968.5
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Nou. Euros/m2 construït",4322.2
2015,10,"Sant Martí",73,"la Verneda i la Pau","Nou. Euros/m2 construït",2529
2015,1,"Ciutat Vella",1,"el Raval","Usat. Euros/m2 construït",2401.9
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Usat. Euros/m2 construït",3404.2
2015,1,"Ciutat Vella",3,"la Barceloneta","Usat. Euros/m2 construït",3449.7
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Usat. Euros/m2 construït",3335.8
2015,2,"Eixample",5,"el Fort Pienc","Usat. Euros/m2 construït",3170.3
2015,2,"Eixample",6,"la Sagrada Família","Usat. Euros/m2 construït",2983.9
2015,2,"Eixample",7,"la Dreta de l'Eixample","Usat. Euros/m2 construït",3464.3
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Usat. Euros/m2 construït",3665.5
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Usat. Euros/m2 construït",2666.2
2015,2,"Eixample",10,"Sant Antoni","Usat. Euros/m2 construït",3063
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Usat. Euros/m2 construït",2246.9
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Usat. Euros/m2 construït",NA
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Usat. Euros/m2 construït",2124.1
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Usat. Euros/m2 construït",2685.3
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Usat. Euros/m2 construït",2505.2
2015,3,"Sants-Montjuïc",16,"la Bordeta","Usat. Euros/m2 construït",2174.7
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Usat. Euros/m2 construït",1879.8
2015,3,"Sants-Montjuïc",18,"Sants","Usat. Euros/m2 construït",2443
2015,4,"Les Corts",19,"les Corts","Usat. Euros/m2 construït",3056.2
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Usat. Euros/m2 construït",3036
2015,4,"Les Corts",21,"Pedralbes","Usat. Euros/m2 construït",5011.5
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Usat. Euros/m2 construït",2070.6
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Usat. Euros/m2 construït",4854.6
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Usat. Euros/m2 construït",4608.1
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Usat. Euros/m2 construït",3916.1
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Usat. Euros/m2 construït",4063.3
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Usat. Euros/m2 construït",3167.8
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Usat. Euros/m2 construït",2735
2015,6,"Gràcia",29,"el Coll","Usat. Euros/m2 construït",2166.7
2015,6,"Gràcia",30,"la Salut","Usat. Euros/m2 construït",2855.7
2015,6,"Gràcia",31,"la Vila de Gràcia","Usat. Euros/m2 construït",3297.6
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Usat. Euros/m2 construït",3023.6
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Usat. Euros/m2 construït",3010.8
2015,7,"Horta-Guinardó",34,"Can Baró","Usat. Euros/m2 construït",2101.1
2015,7,"Horta-Guinardó",35,"el Guinardó","Usat. Euros/m2 construït",2184.1
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Usat. Euros/m2 construït",2728
2015,7,"Horta-Guinardó",37,"el Carmel","Usat. Euros/m2 construït",1713.2
2015,7,"Horta-Guinardó",38,"la Teixonera","Usat. Euros/m2 construït",1979.3
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Usat. Euros/m2 construït",1905
2015,7,"Horta-Guinardó",40,"Montbau","Usat. Euros/m2 construït",1580.6
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Usat. Euros/m2 construït",2764.5
2015,7,"Horta-Guinardó",42,"la Clota","Usat. Euros/m2 construït",1711.3
2015,7,"Horta-Guinardó",43,"Horta","Usat. Euros/m2 construït",2185.3
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Usat. Euros/m2 construït",2081.8
2015,8,"Nou Barris",45,"Porta","Usat. Euros/m2 construït",1938
2015,8,"Nou Barris",46,"el Turó de la Peira","Usat. Euros/m2 construït",1408.6
2015,8,"Nou Barris",47,"Can Peguera","Usat. Euros/m2 construït",1385.5
2015,8,"Nou Barris",48,"la Guineueta","Usat. Euros/m2 construït",1931.7
2015,8,"Nou Barris",49,"Canyelles","Usat. Euros/m2 construït",1732.3
2015,8,"Nou Barris",50,"les Roquetes","Usat. Euros/m2 construït",1184.1
2015,8,"Nou Barris",51,"Verdun","Usat. Euros/m2 construït",1422.9
2015,8,"Nou Barris",52,"la Prosperitat","Usat. Euros/m2 construït",1788.8
2015,8,"Nou Barris",53,"la Trinitat Nova","Usat. Euros/m2 construït",1206.9
2015,8,"Nou Barris",54,"Torre Baró","Usat. Euros/m2 construït",NA
2015,8,"Nou Barris",55,"Ciutat Meridiana","Usat. Euros/m2 construït",1040.8
2015,8,"Nou Barris",56,"Vallbona","Usat. Euros/m2 construït",1662.6
2015,9,"Sant Andreu",57,"la Trinitat Vella","Usat. Euros/m2 construït",1812.3
2015,9,"Sant Andreu",58,"Baró de Viver","Usat. Euros/m2 construït",2758.5
2015,9,"Sant Andreu",59,"el Bon Pastor","Usat. Euros/m2 construït",1498.7
2015,9,"Sant Andreu",60,"Sant Andreu","Usat. Euros/m2 construït",2216.6
2015,9,"Sant Andreu",61,"la Sagrera","Usat. Euros/m2 construït",2466.6
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Usat. Euros/m2 construït",2190.5
2015,9,"Sant Andreu",63,"Navas","Usat. Euros/m2 construït",2758.4
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Usat. Euros/m2 construït",2818.1
2015,10,"Sant Martí",65,"el Clot","Usat. Euros/m2 construït",3004.3
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Usat. Euros/m2 construït",3001.6
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Usat. Euros/m2 construït",3929.3
2015,10,"Sant Martí",68,"el Poblenou","Usat. Euros/m2 construït",2976.8
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Usat. Euros/m2 construït",6027.6
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Usat. Euros/m2 construït",1999.2
2015,10,"Sant Martí",71,"Provençals del Poblenou","Usat. Euros/m2 construït",5487.4
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Usat. Euros/m2 construït",2561.6
2015,10,"Sant Martí",73,"la Verneda i la Pau","Usat. Euros/m2 construït",1657.6
